,SMILES,InChI,EndPt,ReadyBiodeg,dist
196,COCCNc1nc(NCCOC)c(c(c1/N=N/c1cccc2c1C(=O)c1ccccc1C2=O)C)C#N,YYXXGEUJUGIQRT-ULIFNZDWSA-N,NRB,0,13.6702223439264
197,COc1cc(ccc1O)C(=O)O,WKOLLVMJNQIZCI-UHFFFAOYSA-N,RB,1,4.972151764456545
198,N#Cc1ccccc1,JFDZBHWFFUWGJE-UHFFFAOYSA-N,RB,1,3.412757783748114
199,c1ccc2c(c1)c3cccc4cccc2c34,GVEPBJHOBDJJJI-UHFFFAOYSA-N,NRB,0,5.0689222419194495
200,CNC(=O)NC,MGJKQDOBUOMPEZ-UHFFFAOYSA-N,NRB,0,6.613136604521905
201,CCCCCCCCCCCCCCCC[N+](C)(C)C,RLGQACBPNDBWTB-UHFFFAOYSA-N,NRB,0,7.031122036504118
202,Oc1cc(cc2cc(ccc12)S(O)(=O)=O)S(O)(=O)=O,TZBROGJRQUABOK-UHFFFAOYSA-N,RB,1,4.729259173267648
203,Oc1ccc(Cc2ccc(O)cc2)cc1,PXKLMJQFEQBVLD-UHFFFAOYSA-N,NRB,0,3.396319096844344
204,c1ccccc1CC(c2ccccc2)(C(C)CN(C)C)OC(=O)CC,XLMALTXPSGQGBX-UHFFFAOYSA-N,NRB,0,5.8241221481089624
205,CCN(CC)CCO,BFSVOASYOCHEOV-UHFFFAOYSA-N,NRB,0,3.8760525446933474
206,Oc1ccc(c(O)c1)C(=O)c2ccccc2,ZXDDPOHVAMWLBH-UHFFFAOYSA-N,NRB,0,4.796219318160346
207,CCC9(O)CC3CN(CCc1c([nH]c2ccccc12)C(C3)(C(=O)OC)c4cc5c(cc4OC)N(C)C6C(O)(C(OC(C)=O)C7(CC)C=CCN8CCC56C78)C(=O)OC)C9,JXLYSJRDGCGARV-UHFFFAOYSA-N,NRB,0,41.09000142023058
208,CCCCCCCCCCc1ccc(O)c(CN=O)c1,SCJMXPGGFVOBHR-UHFFFAOYSA-N,RB,1,7.713041156986961
209,Clc1[n][n]c(Cl)c2ccccc12,ODCNAEMHGMYADO-UHFFFAOYSA-N,NRB,0,7.08506559696508
210,CCCCCCCCCCCCCCCCCCCCCCCCCC,HMSWAIKSFDFLKN-UHFFFAOYSA-N,RB,1,1.4327483931724725
211,CC(C)CC(C)OC(=O)C,CPIVYSAVIPTCCX-UHFFFAOYSA-N,RB,1,2.0930996885000774
212,C#CC1(CCCCC1)OC(N)=O,GXRZIMHKGDIBEW-UHFFFAOYSA-N,RB,1,17.791596391867774
213,[O-][N+](=O)C(Cl)(Cl)Cl,LFHISGNCFUNFFM-UHFFFAOYSA-N,NRB,0,5.742075693992395
214,CC(C)(C)OOC(C)(C)c1cccc(c1)C(C)(C)OOC(C)(C)C,UBRWPVTUQDJKCC-UHFFFAOYSA-N,NRB,0,5.7906157461283065
215,Cc1c(Cl)cccc1Nc1ccccc1C(O)=O,YEZNLOUZAIOMLT-UHFFFAOYSA-N,NRB,0,5.719775783843215
216,[O-][N+](=O)C(CO)(CO)CO,OLQJQHSAWMFDJE-UHFFFAOYSA-N,RB,1,5.827369867267582
217,OS(=O)(=O)c1ccc(Cl)cc1,RJWBTWIBUIGANW-UHFFFAOYSA-N,RB,1,3.7447521658319594
218,CCCCCCCCCCCCCCCCOCCCCCCCCCCCCCCCC,FDCJDKXCCYFOCV-UHFFFAOYSA-N,NRB,0,3.578045874266665
219,Cc1cccc(c1)c2ccccc2,NPDIDUXTRAITDE-UHFFFAOYSA-N,NRB,0,2.5153473599691676
220,CC#CC,XNMQEEKYCVKGBD-UHFFFAOYSA-N,NRB,0,4.262777095895472
221,N#CCc1ccccc1,SUSQOBVLVYHIEX-UHFFFAOYSA-N,RB,1,3.452821017512401
222,OC(=O)c1ccccc1-c1ccccc1C(O)=O,GWZCCUDJHOGOSO-UHFFFAOYSA-N,RB,1,5.869352468441316
223,OCCNc1nc(NCCCOCCOc2ccccc2)c(c(c1C#N)C)/N=N/c1ccc(cc1C#N)[N+](=O)[O-],DVEIMOJTBVDUFY-JEIPZWNWSA-N,NRB,0,9.937633316412745
224,c1c(Cl)ccc(OC(C)(C)C(O)=O)c1,TXCGAZHTZHNUAI-UHFFFAOYSA-N,NRB,0,4.319589330147336
225,Cc1ccc(O)cc1,IWDCLRJOBJJRNH-UHFFFAOYSA-N,RB,1,2.1478369767291823
226,Nc1ccc(Cl)cc1Cl,KQCMTOWTPBNWDB-UHFFFAOYSA-N,NRB,0,2.154725784004117
227,COCCl,XJUZRXYOEPSWMB-UHFFFAOYSA-N,RB,1,3.672601537124045
228,CC2COc3c(N1CCN(C)CC1)c(F)cc4c(=O)c(cn2c34)C(O)=O,GSDSWSVVBLHKDQ-UHFFFAOYSA-N,NRB,0,13.40435492963087
229,CCCCCl,VFWCMGCRMGJXDK-UHFFFAOYSA-N,NRB,0,2.3080903588823793
230,CC(c1ccccc1)c2cc(C(C)c3ccccc3)c(cc2O)C(C)c4ccccc4,XGMILMMTLIDCGL-UHFFFAOYSA-N,NRB,0,5.606528797838204
231,CNC(S)=S,HYVVJDQGXFXBRZ-UHFFFAOYSA-N,NRB,0,11.952833208502858
232,COc1cc(cc(OC)c1O)C(O)=O,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,RB,1,7.725597156440049
233,CC(Br)C(=O)NC1=C(C)N(C)N(C1=O)c2ccccc2,YRHLNEWUAWQVFR-UHFFFAOYSA-N,NRB,0,7.813936358091865
234,CCc1cccc(O)c1,HMNKTRSOROOSPP-UHFFFAOYSA-N,RB,1,2.1471076423784208
235,CCc1ccc(O)cc1,HXDOZKJGKXYMEW-UHFFFAOYSA-N,RB,1,2.1514086998134214
236,NC(=O)OCC(C)(CCC)COC(=O)N,NPPQSCRMBWNHMW-UHFFFAOYSA-N,NRB,0,10.214093751604352
237,NNC(=O)CCCCC(=O)NN,IBVAQQYNSHJXBV-UHFFFAOYSA-N,NRB,0,18.848232153613235
238,CCCCC(CC)C(=O)OCC(COC(=O)C(CC)CCCC)(COC(=O)C(CC)CCCC)COC(=O)C(CC)CCCC,DRRMRHKHTQRWMB-UHFFFAOYSA-N,NRB,0,11.240386689382243
239,CC(C)Br,NAMYKGVDVNBCFQ-UHFFFAOYSA-N,RB,1,2.311852219458294
240,CC(C)CN1CCOCC1,QKVSMSABRNCNRS-UHFFFAOYSA-N,NRB,0,10.604050693524181
241,NCc1ccccc1,WGQKYBSKWIADBV-UHFFFAOYSA-N,RB,1,3.2525684986828165
242,OCCSCCO,YODZTKMDCQEPHD-UHFFFAOYSA-N,NRB,0,6.04348698764248
243,Nc1ccc(cc1)C(=O)O,ALYNCZNDIQEVRV-UHFFFAOYSA-N,RB,1,2.766300738342162
244,CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCC,QAKXLTNAJLFSQC-UHFFFAOYSA-N,RB,1,3.5076747688352987
245,OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,UOAMTSKGCBMZTC-UHFFFAOYSA-N,NRB,0,6.093984711957301
246,o1cccc1,YLQBMQCUIZJEEH-UHFFFAOYSA-N,NRB,0,11.842829537339957
247,Brc1ccc2c(c1)C(=O)/C(=C/1\Sc3c(C1=O)ccc1c3c(Cl)ccc1)/N2,MJURASYNFLAELQ-CAPFRKAQSA-N,NRB,0,9.656144667225218
248,s1cnc2ccccc12,IOJUPLGTWVMSFF-UHFFFAOYSA-N,NRB,0,9.246946554398903
249,OC(C(O)C(O)=O)C(O)=O,FEWJPZIEWOKRBE-UHFFFAOYSA-N,RB,1,5.973027047310137
250,CCOC(=O)C(O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,RAPBNVDSDCTNRC-UHFFFAOYSA-N,NRB,0,6.506496664665853
251,C1CC=CCCC=C1,VYXHVRARDIDEHS-UHFFFAOYSA-N,NRB,0,2.9942542557506635
252,CCCCCCCCCc1cccc(O)c1CCCCCCCCC,JKTAIYGNOFSMCE-UHFFFAOYSA-N,NRB,0,3.627597110511486
253,Cc1ccc(c(O)c1)C(C)(C)C,XOUQAVYLRNOXDO-UHFFFAOYSA-N,NRB,0,1.9622860394009145
254,CCCCOC(=O)c1ccc(C(=O)OCCCC)c(c1)C(=O)OCCCC,RJIFVNWOLLIBJV-UHFFFAOYSA-N,RB,1,5.433282100441019
255,CCN(Cc1cccc(c1)S(=O)(=O)[O-])c2ccc(cc2)C(=C3C=CC(=[N+](CC)Cc4cccc(c4)S(=O)(=O)O)C=C3)c5ccc(cc5)N(C)C,IHZXTIBMKNSJCJ-UHFFFAOYSA-N,NRB,0,14.25559610639465
256,Nc1cc2ccccc2cc1,JBIJLHTVPXGSAM-UHFFFAOYSA-N,RB,1,3.2550725219384957
257,C=COCCCl,DNJRKFKAFWSXSE-UHFFFAOYSA-N,RB,1,3.846395885781604
258,C1CCC(N1)c1c[n]ccc1,MYKUKUCHPMASKF-UHFFFAOYSA-N,NRB,0,5.9906025635792295
259,Brc1c(Br)c(Br)c(Br)c(Br)c1Br,CAYGQBVSOZLICD-UHFFFAOYSA-N,NRB,0,5.142534147744593
260,SC(=S)NCCNC(S)=S,AWYFNIZYMPNGAI-UHFFFAOYSA-N,NRB,0,26.735765610362673
261,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,YDLYQMBWCWFRAI-UHFFFAOYSA-N,RB,1,0.8588922888463091
262,c1cc(cc[n]1)C=Cc1ccccc1,QKHRGPYNTXRMSL-UHFFFAOYSA-N,RB,1,4.090453120539438
263,O=Cc1ccc2OCOc2c1,SATCULPHIDQDRE-UHFFFAOYSA-N,RB,1,6.156047332211408
264,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,RVZRBWKZFJCCIB-UHFFFAOYSA-N,NRB,0,10.328958352976091
265,Nc1ccc(Cl)cc1,QSNSCYSYFYORTR-UHFFFAOYSA-N,NRB,0,2.7141852705819676
266,CN(C)c1ccccc1,JLTDJTHDQAWBAV-UHFFFAOYSA-N,NRB,0,3.4138339763597805
267,BrCC(CBr)(CBr)CBr,OYSVBCSOQFXYHK-UHFFFAOYSA-N,NRB,0,4.96600015832889
268,CC(CCO)CCO,SXFJDZNJHVPHPH-UHFFFAOYSA-N,RB,1,2.4881538857992176
269,O=C1C2=C(SC(=C(S2)C#N)C#N)C(=O)c3ccccc13,PYZSVQVRHDXQSL-UHFFFAOYSA-N,NRB,0,10.055004328858805
270,CCC(=O)CC(=O)CC,DGCTVLNZTFDPDJ-UHFFFAOYSA-N,RB,1,4.779337220931733
271,Clc1cc2S/C(=C/3\Sc4c(C3=O)c(C)cc(c4)Cl)/C(=O)c2c(c1)C,NDDLLTAIKYHPOD-ZCXUNETKSA-N,NRB,0,9.57228132300464
272,C[C@@H]1CC[C@]2([C@@H]([C@H]1C)C1=CC[C@H]3[C@@]([C@@]1(CC2)C)(C)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)O)C(=O)O,WCGUUGGRBIKTOS-GPOJBZKASA-N,NRB,0,14.90469748359331
273,CCCCCCCCCCCC[N+](C)(C)CC(O)=O,DVEKCXOJTLDBFE-UHFFFAOYSA-O,RB,1,7.492110224893366
274,Cc1cc(O)ccc1N(=O)=O,PIIZYNQECPTVEO-UHFFFAOYSA-N,NRB,0,3.7774915061493437
275,N[C@@H](CSSC[C@H](N)C(O)=O)C(O)=O,LEVWYRKDKASIDU-IMJSIDKUSA-N,RB,1,7.095951357012397
276,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,YFSUTJLHUFNCNZ-UHFFFAOYSA-N,NRB,0,9.609381217360282
277,CC(C)=CC1C(C(=O)OC2CC(=O)C(=C2C)CC=C)C1(C)C,ZCVAOQKBXKSDMS-UHFFFAOYSA-N,NRB,0,8.35257345844341
278,CCNC(=O)C,PMDCZENCAXMSOU-UHFFFAOYSA-N,RB,1,3.3139612504570852
279,CC(C)(C)c1cc(N=Nc2ccccc2[N+]([O-])=O)c(O)c(c1)C(C)(C)C,BBUYLEHVHUQHME-UHFFFAOYSA-N,NRB,0,7.773883580318684
280,Oc1ccccc1F,HFHFGHLXUCOHLN-UHFFFAOYSA-N,NRB,0,4.452138244542733
281,Nc1c(Cl)cc(cc1[N+](=O)[O-])[N+](=O)[O-],LHRIICYSGQGXSX-UHFFFAOYSA-N,NRB,0,4.832579681663206
282,CC(C)COc1ccc2ccccc2c1,XOHIHZHSDMWWMS-UHFFFAOYSA-N,NRB,0,4.740176527891181
283,Cc1cc(C)c(N)c(Cl)c1,LKAQFOKMMXWRRQ-UHFFFAOYSA-N,NRB,0,2.7945194753458207
284,OCC(=O)O,AEMRFAOFKBGASW-UHFFFAOYSA-N,RB,1,3.3168665050294446
285,CCCCCCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,IYFATESGLOUGBX-UHFFFAOYSA-N,RB,1,0.9511366254087533
286,CCC\C=C(/CC)\C=O,PYLMCYQHBRSDND-SOFGYWHQSA-N,RB,1,2.8731235598468534
287,CCCCN(CCO)CCCC,IWSZDQRGNFLMJS-UHFFFAOYSA-N,NRB,0,3.491806002767175
288,COC(=O)C,KXKVLQRXCPHEJC-UHFFFAOYSA-N,RB,1,2.6940864635016215
289,OC(=O)CSc1[n]ccc[n]1,NIEOYUNNKKAQKI-UHFFFAOYSA-N,RB,1,8.194908246583205
290,OC(=O)c1ccc(nc1)C(O)=O,LVPMIMZXDYBCDF-UHFFFAOYSA-N,NRB,0,3.941953156699277
291,Nc1ccc2c(cccc2[S](O)(=O)=O)c1[S](O)(=O)=O,YAIKCRUPEVOINQ-UHFFFAOYSA-N,NRB,0,4.809450179738795
292,Nc1ccccc1N,GEYOCULIXLDCMW-UHFFFAOYSA-N,NRB,0,5.722442676639504
293,NC(CCC(O)=O)C(O)=O,WHUUTDBJXJRKMK-UHFFFAOYSA-N,RB,1,3.976737118084259
294,O=C=NC(c1cccc(c1)C(N=C=O)(C)C)(C)C,AZYRZNIYJDKRHO-UHFFFAOYSA-N,NRB,0,8.686331971303572
295,CC(=C)C#N,GYCMBHHDWRMZGG-UHFFFAOYSA-N,RB,1,3.1666803622077153
296,CN=C=S,LGDSHSYDSCRFAB-UHFFFAOYSA-N,NRB,0,12.42219495851779
297,C=CCN(c1cc(NC(=O)C)c(cc1OC)/N=N/c1c(Br)cc(cc1[N+](=O)[O-])[N+](=O)[O-])Cc1ccccc1,YSZZWYQJLRICAX-ZQHSETAFSA-N,NRB,0,7.109204472073802
298,CC1OC(C)OC(C)OC(C)O1,GKKDCARASOJPNG-UHFFFAOYSA-N,NRB,0,7.701431496748711
299,CCCCCCCCO,KBPLFHHGFOOTCA-UHFFFAOYSA-N,RB,1,0.9860596241820075
300,Cc1cc(C)c(N)c(C)c1,KWVPRPSXBZNOHS-UHFFFAOYSA-N,NRB,0,3.27257427965951
301,CCC=O,NBBJYMSMWIIQGU-UHFFFAOYSA-N,RB,1,2.4586451999708583
302,CCCCCCCC(=O)O,WWZKQHOCKIZLMA-UHFFFAOYSA-N,RB,1,1.3882872416913823
303,O[S](=O)(=O)c1ccccc1,SRSXLGNVWSONIS-UHFFFAOYSA-N,RB,1,3.341326897894055
304,OC(=O)C(Cl)(Cl)Cl,YNJBWRMUSHSURL-UHFFFAOYSA-N,NRB,0,4.2082885801382055
305,CCOc1ccc(NC(C)=O)cc1,CPJSUEIXXCENMM-UHFFFAOYSA-N,NRB,0,4.4558612620127045
306,Oc1ccc(cc1)/N=N/c1ccc(cc1)/N=N/c1ccccc1,RTZYVAQWQXPIAC-DKHHWMATSA-N,NRB,0,5.497054174920225
307,CN1CCCC1=O,SECXISVLQFMRJM-UHFFFAOYSA-N,RB,1,10.316177486649766
308,Cc1ccc(cc1Cl)[N+](=O)[O-],LLYXJBROWQDVMI-UHFFFAOYSA-N,NRB,0,2.484301066847765
309,CN(C)C1C2CC3C(=C(O)C2(O)C(=O)C(C(N)=O)=C1O)C(=O)c1c(O)cccc1C3(C)O,OFVLGDICTFRJMM-UHFFFAOYSA-N,NRB,0,15.456320785162985
310,O=C1NC=CC=C1,UBQKCCHYAOITMY-UHFFFAOYSA-N,RB,1,7.294971974520841
311,NCCNCCNCCNCCNCCN,LSHROXHEILXKHM-UHFFFAOYSA-N,NRB,0,12.16431049749638
312,Clc1ccc(c(c1)[N+](=O)[O-])N=Nc1c(O)ccc2c1cccc2,FHEFMHNVEBIQDW-UHFFFAOYSA-N,NRB,0,7.010875069705353
313,Nc1ccc(Cl)cc1[N+](=O)[O-],PBGKNXWGYQPUJK-UHFFFAOYSA-N,NRB,0,4.9664157746935444
314,Cc1cc(C)cc(O[P](=O)(Oc2cc(C)cc(C)c2)Oc3cc(C)cc(C)c3)c1,LLPMAOBOEQFPRE-UHFFFAOYSA-N,NRB,0,10.547991162962466
315,c1cc[nH]c1,KAESVJOAVNADME-UHFFFAOYSA-N,RB,1,6.925884363644218
316,CCOC(=O)CC(=O)C(=O)OCC,JDXYSCUOABNLIR-UHFFFAOYSA-N,RB,1,5.236068260341327
317,Nc1c(N)ccc2c1c1ccc3c4c1c(C2=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)c1c3cccc1,OREWMIWXOLAJSE-UHFFFAOYSA-N,NRB,0,18.17091616907942
318,O=C1C(Nc2ccccc12)=C1Nc2ccccc2C1=O,COHYTHOBJLSHDF-UHFFFAOYSA-N,NRB,0,9.016479337909868
319,[O-][N+](=O)c1cccc(c1)[N+](=O)[O-],WDCYWAQPCXBPJA-UHFFFAOYSA-N,NRB,0,3.9554279388321407
320,COCN(C(=O)CCl)c1c(CC)cccc1CC,XCSGPAVHZFQHGE-UHFFFAOYSA-N,NRB,0,7.166896186078397
321,Oc1c(Cl)cccc1Cl,HOLHYSJJBXSLMV-UHFFFAOYSA-N,NRB,0,3.346321724669538
322,CN(C)c1ccc(cc1)C2(OC(=O)c3cc(ccc23)N(C)C)c4ccc(cc4)N(C)C,IPAJDLMMTVZVPP-UHFFFAOYSA-N,NRB,0,9.876469120016203
323,Nc1cccc(c1)[N+]([O-])=O,XJCVRTZCHMZPBD-UHFFFAOYSA-N,NRB,0,3.736167480242733
324,CC(C)=C1CCC(=CC1)C,MOYAFQVGZZPNRA-UHFFFAOYSA-N,RB,1,3.0914787677378666
325,CCCOC(=O)c1ccc(nc1)C(=O)OCCC,IITCWRFYJWUUPC-UHFFFAOYSA-N,NRB,0,7.335560057303353
326,CC(C)C1=NC(=O)C=C(C)N1,AJPIUNPJBFBUKK-UHFFFAOYSA-N,NRB,0,7.1402194974643765
327,Oc1ccc(Cl)cc1,WXNZTHHGJRFXKQ-UHFFFAOYSA-N,NRB,0,2.0337940559614887
328,O=c1c2ccc3c4c2c(c2c1cccc2)[nH]c1c4c2c([nH]3)c3ccccc3c(=O)c2cc1,UNZUOEVFZAPITC-UHFFFAOYSA-N,NRB,0,16.841764636729696
329,[O-][N+](=O)c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,XQNAUQUKWRBODG-UHFFFAOYSA-N,NRB,0,5.8200691669365385
330,COc1ccccc1NC(=O)CC(=O)C,KYYRTDXOHQYZPO-UHFFFAOYSA-N,NRB,0,6.95708776751399
331,OCCN(c1ccc(c(c1)Cl)/N=N/c1c(Cl)cc(cc1Cl)[N+](=O)[O-])CCO,HXXLWTPFYWMBSC-QZQOTICOSA-N,NRB,0,6.692221946861878
332,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,CCGPUGMWYLICGL-UHFFFAOYSA-N,NRB,0,5.0804059540517
333,NC(CC(=O)O)C(=O)O,CKLJMWTZIZZHCS-UHFFFAOYSA-N,RB,1,3.715754625630396
334,Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,MDNWOSOZYLHTCG-UHFFFAOYSA-N,NRB,0,5.053457218988692
335,Cl[C@@H]1C[C@H]2[C@@H]([C@H]1Cl)[C@]3(Cl)C(=C(Cl)[C@]2(Cl)C3(Cl)Cl)Cl,BIWJNBZANLAXMG-BMNWGQGISA-N,NRB,0,6.633029107072112
336,Nc1ccc(cc1Cl)c2ccc(N)c(Cl)c2,HUWXDEQWWKGHRV-UHFFFAOYSA-N,NRB,0,5.683048575237805
337,CCN(c1ccc(c(c1)NC(=O)C)/N=N/c1c(Br)cc(cc1[N+](=O)[O-])[N+](=O)[O-])CC,WFFKSTRPZWRBEW-QURGRASLSA-N,NRB,0,6.513927929810005
338,Cc1ccc(cc1N=C=O)N=C=O,DVKJHBMWWAPEIU-UHFFFAOYSA-N,NRB,0,8.390954106913702
339,O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,XZZNDPSIHUTMOC-UHFFFAOYSA-N,RB,1,7.303098753601802
340,Cc1cc(N)c(cc1Cl)[S](O)(=O)=O,VYZCFAPUHSSYCC-UHFFFAOYSA-N,NRB,0,3.8867157914973753
341,CC(=O)c1ccc(C)cc1,GNKZMNRKLCTJAY-UHFFFAOYSA-N,RB,1,3.608185363732126
342,CCCCCCCCCCCCc1ccccc1O,CYEJMVLDXAUOPN-UHFFFAOYSA-N,NRB,0,3.4218240494625793
343,Clc1cccc(c1)CCCc1ccccn1,WSYVPKXDXOEICV-UHFFFAOYSA-N,NRB,0,4.94650867989857
344,Oc1c(Cl)cc(Cl)cc1[N+]([O-])=O,LYPMXMBQPXPNIQ-UHFFFAOYSA-N,NRB,0,4.579340030793518
345,CN(c1ccc(cc1)C(c1ccc(cc1)N(C)C)c1ccc(cc1)N(C)C)C,OAZWDJGLIYNYMU-UHFFFAOYSA-N,NRB,0,9.542973036129359
346,CCCCCCCCCCCCCCCCCCCCC,FNAZRRHPUDJQCJ-UHFFFAOYSA-N,RB,1,1.0125658168669378
347,Cl[Si](Cl)(c1ccccc1)c2ccccc2,OSXYHAQZDCICNX-UHFFFAOYSA-N,NRB,0,5.215648310599309
348,CCN(C(=O)C=CC)c1ccccc1C,DNTGGZPQPQTDQF-UHFFFAOYSA-N,NRB,0,5.990928173298251
349,Oc1cccc2c(O)c(ccc12)N=Nc3cc(Cl)cc(c3O)S(=O)(=O)O,IBYXVIWFHOXOFB-UHFFFAOYSA-N,NRB,0,9.874426937320836
350,CNCC(=O)O,FSYKKLYZXJSNPZ-UHFFFAOYSA-N,RB,1,6.425727974991578
351,Oc1ccc(c2c1C(=O)c1c(C2=O)cccc1)Nc1ccc(cc1)OS(=O)(=O)C,NTZOUXAZCADJBZ-UHFFFAOYSA-N,NRB,0,7.981345610603747
352,CCCCOCCO[P](=O)(OCCOCCCC)OCCOCCCC,WTLBZVNBAKMVDP-UHFFFAOYSA-N,NRB,0,8.384414720191392
353,Brc1cc(c(c(c1O)Br)C)C1(OS(=O)(=O)c2c1cccc2)c1cc(Br)c(c(c1C)Br)O,FRPHFZCDPYBUAU-UHFFFAOYSA-N,NRB,0,7.899866218817838
354,CCCCCCC(C)O,SJWFXCIHNDVPSH-UHFFFAOYSA-N,RB,1,1.6628728015710703
355,O[S](=O)(=O)c1cc(Cl)ccc1Oc2ccc(Cl)cc2NC(=O)Nc3ccc(Cl)c(Cl)c3,MKUMTCOTMQPYTQ-UHFFFAOYSA-N,NRB,0,10.861003705657405
356,CCc1ccc(CC)cc1,DSNHSQKRULAAEI-UHFFFAOYSA-N,NRB,0,2.2347600220871535
357,O=C1OC(=O)C2CCCCC12,MUTGBJKUEZFXGO-UHFFFAOYSA-N,NRB,0,5.448501262387119
358,CCN(CC)c1ccc(c(O)c1)C(=O)c2ccccc2C(O)=O,FQNKTJPBXAZUGC-UHFFFAOYSA-N,NRB,0,6.684500980989356
359,CCCCCCCCCCCCCCCCCCS,QJAOYSPHSNGHNC-UHFFFAOYSA-N,NRB,0,7.500670683976925
360,CC(=C)c1ccccc1,XYLMUPLGERFSHI-UHFFFAOYSA-N,NRB,0,2.12279192273479
361,CC1(C)C2CCC(C2)C1=C,CRPUJAZIXJMDBK-UHFFFAOYSA-N,NRB,0,4.826589563143294
362,Nc1ccc2c(O)cc(cc2c1)[S](O)(=O)=O,KYARBIJYVGJZLB-UHFFFAOYSA-N,NRB,0,3.932223168857542
363,CCc1ccccc1C=C,VTPNYMSKBPZSTF-UHFFFAOYSA-N,NRB,0,1.8890895089845738
364,Sc1cccc2ccccc12,SEXOVMIIVBKGGM-UHFFFAOYSA-N,NRB,0,5.239685282003513
365,Clc1cc(ccc1/N=N/c1c(O)ccc2c1cccc2)N(=O)=O,XLTMWFMRJZDFFD-VHEBQXMUSA-N,NRB,0,7.202483354239102
366,CCCCCCCCCCCCCCC=C,GQEZCXVZFLOKMC-UHFFFAOYSA-N,RB,1,2.402494486802255
367,COc1cccc(c1)C(=O)O,XHQZJYCNDZAGLW-UHFFFAOYSA-N,RB,1,3.919921055363401
368,CBr,GZUXJHMPEANEGY-UHFFFAOYSA-N,NRB,0,2.685419461983066
369,CCC(=O)OC=C,UIWXSTHGICQLQT-UHFFFAOYSA-N,RB,1,1.73331810365576
370,OC(=O)COc1ccc(Cl)cc1Cl,OVSKIKFHRZPJSS-UHFFFAOYSA-N,NRB,0,4.676293934391686
371,CCCCCCCCCCCCCC(=O)N(CCO)CCO,SKDZEPBJPGSFHS-UHFFFAOYSA-N,RB,1,1.9705900019121871
372,CC(C)(O)C#N,MWFMGBPGAXYFAR-UHFFFAOYSA-N,RB,1,4.22400915304846
373,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,IRIAEXORFWYRCZ-UHFFFAOYSA-N,RB,1,4.464020293377859
374,CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,DAKWPKUUDNSNPN-UHFFFAOYSA-N,NRB,0,4.813814919167439
375,OCNC(=O)C=C,CNCOEDDPFOAUMB-UHFFFAOYSA-N,NRB,0,4.345504827921641
376,CCCCCCCCC=CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCC=CCCCCCCCC,QZULIRBSQUIUTA-UHFFFAOYSA-N,RB,1,6.606431988951301
377,N#CCCN(c1ccc(c(c1)C)/N=N/c1nc2c(s1)cc(cc2)[N+](=O)[O-])CC,WYHKEXCMJQVTSP-GHVJWSGMSA-N,NRB,0,7.70081296219167
378,Cc1ccc2c(c1)-c1c(O)cc(CCCCC)cc1OC2(C)C,VBGLYOIFKLUMQG-UHFFFAOYSA-N,RB,1,6.994430545465263
379,CCCCCCCCCCCO,KJIOQYGWTQBHNH-UHFFFAOYSA-N,RB,1,0.9579706792350047
380,ClC(=C(Cl)Cl)Cl,CYTYCFOTNPOANT-UHFFFAOYSA-N,NRB,0,4.184527428978525
381,O=C(c1ccc2c(c1)c(=O)c1c([nH]2)c2C(=O)c3ccccc3C(=O)c2cc1)Nc1cccc2c1C(=O)c1cccc(c1C2=O)NC(=O)c1ccccc1,RBKKSNZUCBLXGH-UHFFFAOYSA-N,NRB,0,17.77867336275299
382,Oc1cc(O)cc(O)c1,QCDYQQDYXPDABM-UHFFFAOYSA-N,RB,1,5.1500397561589955
383,CC(CCl)OP(=O)(OCCOCCOP(=O)(OC(C)CCl)OC(C)CCl)OC(C)CCl,OELSWGUDLGCUQF-UHFFFAOYSA-N,NRB,0,14.069239761538386
384,CCCCCCCCCCCCCCCCCO,GOQYKNQRPGWPLP-UHFFFAOYSA-N,RB,1,1.8104460596362044
385,CCc1cccc(CC)c1,AFZZYIJIWUTJFO-UHFFFAOYSA-N,NRB,0,2.163937220461269
386,N[C@@H](CCC(=O)O)C(=O)O,WHUUTDBJXJRKMK-VKHMYHEASA-N,RB,1,3.976737118084259
